feat,ret,n_days,n_obs,ic_mean,ic_std,ir,hit_rate,ic_p5,ic_p95,pillar,verdict
txt_volume_avg_len_5d,fwd_ret_20,483,908906,-0.011258746249598663,0.03472606743614925,-0.32421598760931103,0.6004140786749482,-0.06977601090120288,0.042429982036322665,txt,WEAK
txt_volume_plat_Mobile01_20d,fwd_ret_5,483,937852,0.0009416540252669035,0.03007994273864606,0.03130504713551488,0.5093167701863354,-0.04865536410330919,0.051106247903438096,txt,REJECT
txt_volume_plat_Mobile01_5d,fwd_ret_5,482,937852,0.00017889122440035353,0.02573323535387545,0.0069517579869105865,0.5145228215767634,-0.044209274445903744,0.04129565307738142,txt,REJECT
txt_volume_plat_Yahoo新聞_5d,fwd_ret_5,483,937852,-0.0003736091711914293,0.03801862061912797,-0.009827004901999488,0.5134575569358178,-0.06435951297578081,0.05497994651379852,txt,REJECT
txt_volume_plat_Ptt_1d,fwd_ret_5,482,937852,-0.00045278398531469735,0.032425297348827306,-0.013963911585565545,0.5062240663900415,-0.05336379471384609,0.054964165164015366,txt,REJECT
txt_volume_plat_Mobile01_1d,fwd_ret_5,365,937852,-0.0011602921340354512,0.023940586874091337,-0.04846548416451424,0.5068493150684932,-0.03900160642715199,0.03710024825310954,txt,REJECT
txt_volume_plat_Yahoo新聞_1d,fwd_ret_5,482,937852,-0.001282030156185431,0.03257009857800575,-0.03936218225176551,0.524896265560166,-0.057308606817277716,0.05076386550581608,txt,REJECT
txt_volume_plat_Ptt_20d,fwd_ret_5,482,937852,-0.0037243950079696485,0.044361007192165305,-0.08395650242646929,0.549792531120332,-0.0761390401350611,0.070773510404492,txt,REJECT
txt_volume_plat_Yahoo新聞_20d,fwd_ret_5,483,937852,-0.0037528585280505156,0.043768921769076596,-0.08574254005731452,0.5424430641821946,-0.07842198661869934,0.06786284482302991,txt,REJECT
txt_volume_plat_Ptt_5d,fwd_ret_5,482,937852,-0.004088573985571205,0.04010129305193922,-0.10195616336549751,0.5435684647302904,-0.0673528311051073,0.06239573199988182,txt,REJECT
txt_volume_plat_Dcard_1d,fwd_ret_5,483,937852,-0.004624241546470429,0.0333547349422866,-0.1386382339560399,0.5817805383022774,-0.06036173964100106,0.05232046151174323,txt,REJECT
txt_volume_plat_Yahoo股市_1d,fwd_ret_5,482,937852,-0.005163600579758772,0.03655345058534064,-0.1412616455374962,0.5518672199170125,-0.06472558154842901,0.05652875075841152,txt,WEAK
txt_volume_plat_Dcard_5d,fwd_ret_5,483,937852,-0.005453207083255735,0.039216950580703486,-0.13905229760365304,0.5590062111801242,-0.07061698605320206,0.054328114654438334,txt,WEAK
txt_volume_plat_Dcard_20d,fwd_ret_5,483,937852,-0.006013261051058251,0.0447956555625235,-0.13423759459586984,0.5548654244306418,-0.07851447534543532,0.07029502782887376,txt,WEAK
txt_volume_plat_Yahoo股市_20d,fwd_ret_5,483,937852,-0.006162200415507279,0.03916076547131683,-0.1573564852816976,0.5527950310559007,-0.06854477140030728,0.06083277668020091,txt,WEAK
txt_volume_n_articles_20d,fwd_ret_5,483,937852,-0.0062618917504912875,0.03976173762230609,-0.15748536469840807,0.546583850931677,-0.06965862766154199,0.06051731181774826,txt,WEAK
txt_volume_n_articles_5d,fwd_ret_5,483,937852,-0.006673163919931998,0.039241319666382043,-0.17005452356509007,0.5486542443064182,-0.06851181214253821,0.059406059915017115,txt,WEAK
txt_volume_plat_Yahoo股市_5d,fwd_ret_5,483,937852,-0.006727865724367658,0.03862227046092416,-0.17419653593836576,0.5590062111801242,-0.06862730599799198,0.058681068819826813,txt,WEAK
txt_volume_n_articles_1d,fwd_ret_5,483,937852,-0.006872752756805385,0.03883423863454518,-0.17697663192221555,0.5590062111801242,-0.06836468970697637,0.05838371622231604,txt,WEAK
txt_volume_avg_len_20d,fwd_ret_5,483,937852,-0.007111849912458539,0.038214529118220805,-0.18610329831507952,0.567287784679089,-0.06897319069270244,0.05868167502421782,txt,WEAK
txt_volume_avg_len_1d,fwd_ret_5,483,937852,-0.007285971123771795,0.03771949801053972,-0.19316193237078402,0.5610766045548654,-0.06710675759592306,0.056615602133685335,txt,WEAK
txt_volume_avg_len_5d,fwd_ret_5,483,937852,-0.0074767480761280015,0.037426004105122146,-0.19977414781250263,0.567287784679089,-0.06708518850884918,0.05634029121106288,txt,WEAK
val_pb,fwd_ret_1,29,630747,0.0016616309777222067,0.02267682319627963,0.07327441605642604,0.4827586206896552,-0.035523563217269655,0.03064208655164262,val,REJECT
val_ev_ebitda,fwd_ret_1,455,619038,-0.005695940645724574,0.04203090931447942,-0.1355179019113525,0.5384615384615384,-0.07257301755638676,0.06558193944473324,val,WEAK
val_ps,fwd_ret_1,455,618823,-0.017611457017472538,0.06484292188925507,-0.27160184187182473,0.6087912087912087,-0.1248887401355251,0.08811253478015574,val,STRONG
val_pe,fwd_ret_1,455,660082,-0.04060171839795007,0.0761407090130056,-0.533245867082941,0.6901098901098901,-0.17322089769838586,0.07397129940557719,val,STRONG
val_pe_rank,fwd_ret_1,455,660082,-0.04065160039985389,0.07760784179472374,-0.523807896982617,0.6967032967032967,-0.1737011966333841,0.0791213217944682,val,STRONG
val_pb,fwd_ret_20,29,605965,0.000332482097481691,0.015728578398425553,0.021138725259173635,0.4827586206896552,-0.020944477418379015,0.020767323738831077,val,REJECT
val_ev_ebitda,fwd_ret_20,436,594655,-0.011218862594840933,0.043036242598409796,-0.26068406341903727,0.5688073394495413,-0.08631190732722746,0.0477333011997648,val,WEAK
val_ps,fwd_ret_20,436,594440,-0.03800113753707592,0.07190070007068375,-0.5285224969954113,0.7064220183486238,-0.1666447471168109,0.07646936079062822,val,STRONG
val_pe_rank,fwd_ret_20,436,632290,-0.08920761568754018,0.08694068059279847,-1.0260745036648526,0.8600917431192661,-0.24162025158616843,0.060978813368401975,val,STRONG
val_pe,fwd_ret_20,436,632290,-0.09024386227128817,0.08508110303127442,-1.0606804455522398,0.8577981651376146,-0.24139318924007191,0.053748098887505404,val,STRONG
val_pb,fwd_ret_5,29,625520,0.0023917229430783283,0.021560012207699628,0.11093328334128602,0.6206896551724138,-0.033239152900888004,0.02930989940459296,val,REJECT
val_ev_ebitda,fwd_ret_5,451,613895,-0.007508681634814839,0.04457169992222725,-0.16846298543507807,0.5565410199556541,-0.08095451678238684,0.06611851482961678,val,WEAK
val_ps,fwd_ret_5,451,613680,-0.023915563802183838,0.06688414751939968,-0.35756699740020087,0.6252771618625277,-0.1402171489527398,0.07939198995109528,val,STRONG
val_pe_rank,fwd_ret_5,451,654219,-0.058681220996942875,0.08529343718137378,-0.6879922176445901,0.7583148558758315,-0.20849074596595535,0.07645487357702385,val,STRONG
val_pe,fwd_ret_5,451,654219,-0.058884330644336916,0.08395393451280767,-0.7013885767956922,0.7627494456762749,-0.20594469941799362,0.07724391800692407,val,STRONG
